Title,Author,Date,Link
A framework for multiplex imaging optimization and reproducible analysis,"Jennifer Eng, Elmar Bucher, Zhi Hu, Ting Zheng, Summer L. Gibbs, Koei Chin, Joe W. Gray",2021.11.29.470281;,https://www.biorxiv.org/content/10.1101/2021.11.29.470281v1
The coagulation factor IX (F9) loss of function prevents the cell cycle arrest induced by CDK4/6 inhibitors treatment,"Paula Carpintero-Fernández, Michela Borghesan, Olga Eleftheriadou, Juan Antonio Fafián-Labora, Tom P. Mitchell, Tom D. Nightingale, María D. Mayán, Ana O’Loghlen",2021.11.30.470520;,https://www.biorxiv.org/content/10.1101/2021.11.30.470520v1
Antifragile therapy,"Jeffrey West, Bina Desai, Maximilian Strobl, Luke Pierik, Robert Vander Velde, Cole Armagost, Richard Miles, Mark Robertson-Tessi, Andriy Marusyk, Alexander R. A. Anderson",2020.10.08.331678;,https://www.biorxiv.org/content/10.1101/2020.10.08.331678v2
Pancreatic cancer ductal cell of origin drives CD73-dependent generation of immunosuppressive adenosine,"Kanchan Singh, Erika Y. Faraoni, Yulin Dai, Vidhi Chandra, Emily Vucic, Tingting Mills, Melissa Pruski, Trent Clark, George Van Buren, Nirav C. Thosani, John S. Bynon, Curtis J. Wray, Dafna Bar-Sagi, Kyle L. Poulsen, Lana A. Vornik, Michelle I. Savage, Shizuko Sei, Altaf Mohammed, Zhongming Zhao, Holger K. Eltzschig, Powel H. Brown, Florencia McAllister, Jennifer Bailey-Lundberg",2021.11.29.470415;,https://www.biorxiv.org/content/10.1101/2021.11.29.470415v1
Random clonal expansion as a limiting factor in transplantable in vivo CRISPR/Cas9 screens,"Tet Woo Lee, Francis W. Hunter, William R. Wilson, Stephen M.F. Jamieson",2021.11.28.469740;,https://www.biorxiv.org/content/10.1101/2021.11.28.469740v1
Targeted profiling of human extrachromosomal DNA by CRISPR-CATCH,"King L. Hung, Jens Luebeck, Siavash R. Dehkordi, Ceyda Coruh, Julie A. Law, William J. Greenleaf, Paul Mischel, Vineet Bafna, Howard Y. Chang",2021.11.28.470285;,https://www.biorxiv.org/content/10.1101/2021.11.28.470285v1
"Comprehensive analysis of pyroptosis-associated in molecular classification, immunity and prognostic of glioma","Peng Chen, Yanyan Li, Na Li, Liangfang Shen, Zhanzhan Li",2021.08.03.454997;,https://www.biorxiv.org/content/10.1101/2021.08.03.454997v2
Oncogenic RAS commandeers amino acid sensing machinery to aberrantly activate mTORC1 in multiple myeloma,"Yandan Yang, Thomas Oellerich, Ping Chen, Arnold Bolomsky, Michele Ceribelli, Björn Häupl, George W. Wright, James D. Phelan, Da Wei Huang, James W. Lord, Callie K. Van Winkle, Xin Yu, Jan Wisnieski, James Q. Wang, Frances A. Tosto, Erin Beck, Kelli Wilson, Crystal McKnight, Jameson Travers, Carleen Klumpp-Thomas, Grace A. Smith, Stefania Pittaluga, Irina Maric, Dickran Kazandjian, Craig J. Thomas, Ryan M. Young",2021.11.28.470260;,https://www.biorxiv.org/content/10.1101/2021.11.28.470260v1
Population Dynamics of Hybrid State during Adaptive Therapy in Cancer,Ghanendra Singh,2021.11.27.470219;,https://www.biorxiv.org/content/10.1101/2021.11.27.470219v1
Transcriptional regulation of HSCs in Aging and MDS reveals DDIT3 as a Potential Driver of Dyserythropoiesis,"Nerea Berastegui, Marina Ainciburu, Juan P. Romero, Ana Alfonso-Pierola, Céline Philippe, Amaia Vilas, Patxi San Martin, Raquel Ordoñez, Diego Alignani, Sarai Sarvide, Laura Castro, José M. Lamo-Espinosa, Mikel San-Julian, Tamara Jimenez, Félix López, Sandra Muntion, Fermin Sanchez-Guijo, Antonieta Molero, Julia Montoro, Bárbara Tazón, Guillermo Serrano, Aintzane Diaz-Mazkiaran, Mikel Hernaez, Sofía Huerga, Findlay Copley, Ana Rio-Machin, Matthew T. Maurano, María Díez-Campelo, David Valcarcel, Kevin Rouault-Pierre, David Lara-Astiaso, Teresa Ezponda, Felipe Prosper",2021.09.08.459384;,https://www.biorxiv.org/content/10.1101/2021.09.08.459384v2
Distinct and interchangeable growing patterns in colorectal cancer stem-like cells are regulated by Musashi-1,"Roberto Coppo, Jumpei Kondo, Keita Iida, Mariko Okada, Kunishige Onuma, Yoshihisa Tanaka, Mayumi Kamada, Masayuki Ohue, Kenji Kawada, Kazutaka Obama, Masahiro Inoue",2021.11.25.469977;,https://www.biorxiv.org/content/10.1101/2021.11.25.469977v1
Homologous recombination repair creates mutations in non-coding genome that alter Topoisomerase-1 cleavage sites & orchestrates irinotecan resistance,"Santosh Kumar, Valid Gahramanov, Julia Yaglom, Shivani Patel, Lukasz Kaczmarczyk, Ivan Alexandrov, Gabi Gerlitz, Mali Salmon-Divon, Michael Y. Sherman",2021.11.26.470089;,https://www.biorxiv.org/content/10.1101/2021.11.26.470089v1
Interplay of adherens junctions and matrix proteolysis determines the invasive pattern and growth of squamous cell carcinoma,"Takuya Kato, Robert P. Jenkins, Stefanie Derzsi, Melda Tozluoglu, Antonio Rullan, Steven Hooper, Raphael A. G. Chaleil, Xiao Fu, Holly Joyce, Selvam Thavaraj, Paul A. Bates, Erik Sahai",2021.11.24.469674;,https://www.biorxiv.org/content/10.1101/2021.11.24.469674v2
A MALDI-TOF assay identifies nilotinib as an inhibitor of inflammation in acute myeloid leukaemia,"José Luis Marín-Rubio, Rachel E. Heap, Tiaan Heunis, Maria Emilia Dueñas, Joseph Inns, Jonathan Scott, A. John Simpson, Helen Blair, Olaf Heidenreich, James M. Allan, Barbara Saxty, Matthias Trost",2021.03.29.437557;,https://www.biorxiv.org/content/10.1101/2021.03.29.437557v3
Deciphering heterogeneity of circulating epithelial cells in breast cancer patients,"Maxim E. Menyailo, Viktoria R. Zainullina, Liubov A. Tashireva, Sofia Yu. Zolotareva, Tatiana S. Gerashchenko, Vladimir V. Alifanov, Olga E. Savelieva, Evgeniya S. Grigoryeva, Nataliya A. Tarabanovskaya, Nataliya O. Popova, Anna A. Khozyainova, Evgeny L. Choinzonov, Nadezhda V. Cherdyntseva, Vladimir M. Perelmuter, Evgeny V. Denisov",2021.11.24.469962;,https://www.biorxiv.org/content/10.1101/2021.11.24.469962v1
Pan-tissue and -cancer analysis of ROR1 and ROR2 transcript variants identify novel functional significance for an alternative splice variant of ROR1,"M. John, C. Ford",2021.11.24.469652;,https://www.biorxiv.org/content/10.1101/2021.11.24.469652v1
Modeling the age distribution of retinoblastomas,Alexandr N. Tetearing,2021.11.24.469838;,https://www.biorxiv.org/content/10.1101/2021.11.24.469838v1
MYC regulates a pan-cancer network of co-expressed oncogenic splicing factors,"Laura Urbanski, Mattia Brugiolo, SungHee Park, Brittany Angarola, Nathan K. Leclair, Phil Palmer, Sangram Keshari Sahu, Olga Anczuków",2021.11.24.469558;,https://www.biorxiv.org/content/10.1101/2021.11.24.469558v1
Ribonucleotide Reductase Regulatory Subunit M2 as a Driver of Glioblastoma TMZ-Resistance through Modulation of dNTP Production,"Ella N Perrault, Jack M Shireman, Eunus S Ali, Isabelle Preddy, Peiyu Lin, Cheol Park, Luke Tomes, Andrew J Zolp, Shreya Budhiraja, Shivani Baisiwala, C. David James, Issam Ben-Sahra, Sebastian Pott, Anindita Basu, Atique U Ahmed",2021.11.23.469785;,https://www.biorxiv.org/content/10.1101/2021.11.23.469785v1
NetrinG1+ cancer-associated fibroblasts generate unique extracellular vesicles that support the survival of pancreatic cancer cells under nutritional stress,"Kristopher S. Raghavan, Ralph Francescone, Janusz Franco-Barraza, Jaye C. Gardiner, Débora Barbosa Vendramini-Costa, Tiffany Luong, Narges Pourmandi, Anthony Andren, Alison Kurimchak, Charline Ogier, James S. Duncan, Costas A. Lyssiotis, Lucia R. Languino, Edna Cukierman",2021.11.21.469456;,https://www.biorxiv.org/content/10.1101/2021.11.21.469456v1
Plasticity of extrachromosomal and intrachromosomal BRAF amplifications in mediating targeted therapy dosage challenges,"Kai Song, Jenna K. Minami, William P. Crosson, Jesus Salazar, Eli Pazol, Niroshi T. Senaratne, Nagesh Rao, Kim Paraiso, Thomas G. Graeber",2021.11.23.468420;,https://www.biorxiv.org/content/10.1101/2021.11.23.468420v1
A Novel Ex Vivo Peritoneal Model to Investigate Mechanisms of Peritoneal Metastasis in Gastric Adenocarcinoma,"Deanna Ng, Aiman Ali, Kiera Lee, Denise Eymael, Kento Abe, Shelly Luu, Karineh Kazazian, Savtaj Brar, James Conner, Marco Magalhaes, Carol J Swallow",2021.11.15.468687;,https://www.biorxiv.org/content/10.1101/2021.11.15.468687v2
Merlin Tumor Suppressor Function is Regulated by PIP2-Mediated Dimerization,"Robert F. Hennigan, Craig S. Thomson, Nancy Ratner",2021.11.11.468247;,https://www.biorxiv.org/content/10.1101/2021.11.11.468247v2
"HIF-dependent CKB expression promotes breast cancer metastasis, whereas cyclocreatine therapy impairs cellular invasion and improves chemotherapy efficacy","Raisa I. Krutilina, Hilaire Playa, Danielle L. Brooks, Luciana P. Schwab, Deanna N. Parke, Damilola Oluwalana, Douglas R. Layman, Meiyun Fan, Daniel L. Johnson, Junming Yue, Heather Smallwood, Tiffany N. Seagroves",2021.09.09.459646;,https://www.biorxiv.org/content/10.1101/2021.09.09.459646v3
"Cell-Projection Pumping of Fibroblast Contents into Osteosarcoma SAOS-2 Cells Correlates with Increased SAOS-2 Proliferation and Migration, and also with Altered Morphology","Swarna Mahadevan, James A Cornwell, Belal Chami, Elizabeth Kelly, Hans Zoellner",2021.11.23.469761;,https://www.biorxiv.org/content/10.1101/2021.11.23.469761v1
FLI1 and FRA1 transcription factors drive the transcriptional regulatory networks characterizing muscle invasive bladder cancer,"Perihan Yagmur Guneri-Sozeri, Gulden Ozden Yilmaz, Asli Kisim, Aleyna Eray, Hamdiye Uzuner, Gökhan Karakülah, Devrim Pesen Okvur, Serif Senturk, Serap Erkek-Ozhan",2021.11.22.468946;,https://www.biorxiv.org/content/10.1101/2021.11.22.468946v1
A non-canonical convergence of carbohydrate and glutamine metabolism is required after metabolic rewiring in a solid environment,"Peng Wei, Alex J. Bott, Ahmad A. Cluntun, Jeffrey T. Morgan, Corey N. Cunningham, John C. Schell, Yeyun Ouyang, Scott B. Ficarro, Jarrod A. Marto, Nika N. Danial, Ralph J. DeBerardinis, Jared Rutter",2021.08.26.457847;,https://www.biorxiv.org/content/10.1101/2021.08.26.457847v2
Copy number alterations and epithelial-mesenchymal transition genes in diffuse and intestinal gastric cancers in Mexican patients,"Violeta Larios-Serrato, José-Darío Martínez-Ezquerro, Hilda-Alicia Valdez-Salazar, Javier Torres, Margarita Camorlinga-Ponce, Patricia Piña-Sánchez, Martha-Eugenia Ruiz-Tachiquín",2021.11.22.469612;,https://www.biorxiv.org/content/10.1101/2021.11.22.469612v1
"EZH2 inhibition in glioblastoma stem cells increases the expression of neuronal genes and the neuronal developmental regulators ZIC2, ZNF423 and MAFB","Bnar Abdul Kader, Rebecca Distefano, Katherine L. West, Adam G. West",2021.11.22.469535;,https://www.biorxiv.org/content/10.1101/2021.11.22.469535v1
Antitumor Effects Of Phytochemicals Of Hot Three Plants On Gastric Adenocarcinoma,"Narankhuu Ragchaasuren, Munkhtuya Tumurkhuu, Tserentsoo Byambaa, Uranbileg Bold, Enkhmaa Dagvadorj, Odontuya Gendaram, Tserendagva Dalkh",2021.11.21.469373;,https://www.biorxiv.org/content/10.1101/2021.11.21.469373v1
Temozolomide-induced guanine mutations create exploitable vulnerabilities of guanine-rich DNA and RNA regions in drug resistant gliomas,"Deanna M Tiek, Beril Erdogdu, Roham Razaghi, Lu Jin, Norah Sadowski, Carla Alamillo-Ferrer, J Robert Hogg, Bassem R Haddad, David H Drewry, Carrow I Wells, Julie E. Pickett, Xiao Song, Anshika Goenka, Bo Hu, Samuel L Goldlust, William J Zuercher, Mihaela Pertea, Winston Timp, Shi-Yuan Cheng, Rebecca B Riggins",661660;,https://www.biorxiv.org/content/10.1101/661660v2
Systems medicine dissection of chromosome 1q amplification reveals oncogenic regulatory circuits and informs targeted therapy in cancer,"Nikolaos Trasanidis, Alexia Katsarou, Kanagaraju Ponnusamy, Yao-An Shen, Ioannis V Kostopoulos, Bien Bergonia, Keren Keren, Paudel Reema, Xiaolin Xiao, Richard M Szydlo, Pierangela MR Sabbattini, Irene AG Roberts, Holger W Auner, Kikkeri N Naresh, Aristeidis Chaidos, Tian-Li Wang, Luca Magnani, Valentina S Caputo, Anastasios Karadimitris",2021.11.17.469031;,https://www.biorxiv.org/content/10.1101/2021.11.17.469031v2
Restoring single-molecule localizations with wavefront sensing adaptive optics for deep-tissue super-resolution imaging,"Sanghyeon Park, Yonghyeon Jo, Minsu Kang, Jin Hee Hong, Sangyoon Ko, Suhyun Kim, Sangjun Park, Hae-Chul Park, Sang-Hee Shim, Wonshik Choi",2021.11.18.469175;,https://www.biorxiv.org/content/10.1101/2021.11.18.469175v1
"Study on the effect of a triple cancer treatment of propolis, thermal cycling-hyperthermia, and low-intensity ultrasound on PANC-1 cells","Yu-Yi Kuo, Wei-Ting Chen, Guan-Bo Lin, Chueh-Hsuan Lu, Chih-Yu Chao",2021.11.19.469215;,https://www.biorxiv.org/content/10.1101/2021.11.19.469215v1
A chemerin peptide analog stimulates tumor growth in two xenograft mouse models of human colorectal carcinoma,"Justa Friebus-Kardash, Petra Schulz, Sandy Reinicke, Cordula Karthaus, Quirino Schefer, Sebastian Bandholtz, Carsten Grötzinger",2021.11.19.469262;,https://www.biorxiv.org/content/10.1101/2021.11.19.469262v1
Cell Painting predicts impact of lung cancer variants,"Juan C. Caicedo, John Arevalo, Federica Piccioni, Mark-Anthony Bray, Cathy L. Hartland, Xiaoyun Wu, Angela N. Brooks, Alice H. Berger, Jesse S. Boehm, Anne E. Carpenter, Shantanu Singh",2021.11.18.469171;,https://www.biorxiv.org/content/10.1101/2021.11.18.469171v1
TK216 targets microtubules in Ewing sarcoma cells,"Juan Manuel Povedano, Vicky Li, Katherine E. Lake, Xin Bai, Rameshu Rallabandi, Jiwoong Kim, Yang Xie, Jef K. De Brabander, David G. McFadden",2021.11.19.469182;,https://www.biorxiv.org/content/10.1101/2021.11.19.469182v1
Fusobacterium nucleatum infection induces pancreatic cancer cell proliferation and migration through regulation of host cytokine signaling,"Barath Udayasuryan, Tam T. D. Nguyen, Ariana Umaña, LaDeidra Monét Roberts, Raffae N. Ahmad, Polina Sobol, Stephen D. Jones, Jennifer M. Munson, Daniel J. Slade, Scott S. Verbridge",2021.11.19.469245;,https://www.biorxiv.org/content/10.1101/2021.11.19.469245v1
Eliminating fibroblast activation protein-α expressing cells by photoimmunotheranostics,"Jiefu Jin, James D. Barnett, Balaji Krishnamachary, Yelena Mironchik, Catherine K. Luo, Hisataka Kobayashi, Zaver M. Bhujwalla",2021.11.18.469110;,https://www.biorxiv.org/content/10.1101/2021.11.18.469110v1
Characterization of plasma circulating small extracellular vesicles in patients with metastatic solid tumors and newly diagnosed brain metastasis,"Alberto Carretero-González, Sara Sánchez-Redondo, Luis Manso Sánchez, Eva Ciruelos Gil, Daniel Castellano, Marta Hergueta-Redondo, Guillermo de Velasco, Héctor Peinado",2021.11.18.469115;,https://www.biorxiv.org/content/10.1101/2021.11.18.469115v1
"BOXR1030, an anti-GPC3 CAR with exogenous GOT2 expression, shows enhanced T cell metabolism and improved antitumor activity","Taylor L. Hickman, Eugene Choi, Kathleen R. Whiteman, Sujatha Muralidharan, Tapasya Pai, Tyler Johnson, Avani Parikh, Taylor Friedman, Madaline Gilbert, Binzhang Shen, Luke Barron, Kathleen E. McGinness, Seth A. Ettenberg, Greg T. Motz, Glen J. Weiss, Amy Jensen-Smith",2021.11.17.469041;,https://www.biorxiv.org/content/10.1101/2021.11.17.469041v1
"The evolution of genomic, transcriptomic, and single-cell protein markers of metastatic upper tract urothelial carcinoma","Kentaro Ohara, André Figueiredo Rendeiro, Bhavneet Bhinder, Kenneth Wha Eng, Hiranmayi Ravichandran, David Pisapia, Aram Vosoughi, Evan Fernandez, Kyrillus S. Shohdy, Jyothi Manohar, Shaham Beg, David Wilkes, Brian D. Robinson, Francesca Khani, Rohan Bareja, Scott T. Tagawa, Andrea Sboner, Olivier Elemento, Bishoy M. Faltas, Juan Miguel Mosquera",2021.11.16.468622;,https://www.biorxiv.org/content/10.1101/2021.11.16.468622v1
Gene expression based inference of drug resistance in cancer,"Smriti Chawla, Anja Rockstroh, Melanie Lehman, Ellca Rather, Atishay Jain, Anuneet Anand, Apoorva Gupta, Namrata Bhattacharya, Sarita Poonia, Priyadarshini Rai, Nirjhar Das, Angshul Majumdar, Jayadeva, Gaurav Ahuja, Brett G. Hollier, Colleen C. Nelson, Debarka Sengupta",2021.11.17.468905;,https://www.biorxiv.org/content/10.1101/2021.11.17.468905v1
Reconstructing mutational lineages in breast cancer by multi-patient-targeted single cell DNA sequencing,"Jake Leighton, Min Hu, Emi Sei, Funda Meric-Bernstam, Nicholas E. Navin",2021.11.16.468877;,https://www.biorxiv.org/content/10.1101/2021.11.16.468877v1
Association of EBV (Type 1 and 2) with Histopathological Outcomes in Breast Cancer in Pakistani Women,"Yusra Ilyas, Sanaullah Khan, Naveed Khan",2021.11.16.468790;,https://www.biorxiv.org/content/10.1101/2021.11.16.468790v1
Recapitulation of patient-specific 3D chromatin conformation using machine learning and validation of identified enhancer-gene targets,"Duo Xu, Andre Neil Forbes, Sandra Cohen, Ann Palladino, Tatiana Karadimitriou, Ekta Khurana",2021.11.16.468857;,https://www.biorxiv.org/content/10.1101/2021.11.16.468857v1
Aerobic glycolysis in cancer cells supplies ATP while preventing excess metabolic thermogenesis,"Nobuyuki Okahashi, Tomoki Shima, Yuya Kondo, Chie Araki, Shuma Tsuji, Akane Sawai, Hikaru Uehara, Susumu Kohno, Hiroshi Shimizu, Chiaki Takahashi, Fumio Matsuda",2021.11.16.468557;,https://www.biorxiv.org/content/10.1101/2021.11.16.468557v1
Early functional mismatch between breast cancer cells and their tumour microenvironment suppresses long term growth,"Anna Perdrix Rosell, Oscar Maiques, Probir Chakravarty, Luigi Ombrato, Victoria Sanz-Moreno, Ilaria Malanchi",2021.06.15.448466;,https://www.biorxiv.org/content/10.1101/2021.06.15.448466v2
Combinatorial drug-microenvironment interaction mapping reveals cell-extrinsic drug resistance mechanisms and clinically relevant patient subgroups in CLL,"Peter-Martin Bruch, Holly A. R. Giles, Carolin Kolb, Sophie A. Herbst, Tina Becirovic, Tobias Roider, Junyan Lu, Sebastian Scheinost, Lena Wagner, Jennifer Huellein, Ivan Berest, Mark Kriegsmann, Katharina Kriegsmann, Christiane Zgorzelski, Peter Dreger, Judith B. Zaugg, Carsten Müller-Tidow, Thorsten Zenz, Wolfgang Huber, Sascha Dietrich",2021.07.23.453514;,https://www.biorxiv.org/content/10.1101/2021.07.23.453514v4
Senescent stroma induces nuclear deformations in cancer cells via the inhibition of RhoA/ROCK/myosin II-based cytoskeletal tension,"Ivie Aifuwa, Jude M. Philip, Byoung Choul Kim, Teresa R. Luperchio, Angela Jimenez, Tania Perestrelo, Sang-Hyuk Lee, Nick Longe, Karen Reddy, Taekjip Ha, Denis Wirtz",2021.11.17.468902;,https://www.biorxiv.org/content/10.1101/2021.11.17.468902v1
HSP70-driven molecular response to the proteasome machinery inhibition is a vulnerability in cancer,"Magdalena Oroń, Marcin Grochowski, Akanksha Jaiswar, Magdalena Nowak-Niezgoda, Małgorzata Kołos, Wojciech Kaźmierczak, Tomasz Olesiński, Małgorzata Lenarcik, Magdalena Cybulska, Michał Mikuła, Alicja Żylicz, Katherina Zettl, Jacek R. Wiśniewski, Dawid Walerych",2021.11.16.468807;,https://www.biorxiv.org/content/10.1101/2021.11.16.468807v1
Innovative GenExpA software for selecting suitable reference genes for reliable normalization of gene expression in melanoma,"Dorota Hoja-Łukowicz, Dawid Maciążek, Piotr Kościelniak, Marcelina E. Janik",2021.05.10.443386;,https://www.biorxiv.org/content/10.1101/2021.05.10.443386v3
